state:county:polygon:centroid:isWithin:pole
OK:Adair:POLYGON ((-94.56229999999999 36.15986, -94.56128 36.15415, -94.56117999999999 36.15356, -94.56100000000001 36.15263, -94.56005 36.14706, -94.55851 36.13875, -94.55694 36.13015, -94.55691 36.12997, -94.55671 36.12898, -94.55619 36.12552, -94.55612000000001 36.12508, -94.55594000000001 36.12332, -94.55473000000001 36.1165, -94.55471 36.11639, -94.55468 36.1162, -94.55463 36.11592, -94.55423999999999 36.11374, -94.55415000000001 36.11327, -94.55262 36.10468, -94.55259 36.10451, -94.55249999999999 36.10401, -94.55244999999999 36.10373, -94.55238 36.10335, -94.55224 36.10256, -94.55219 36.1023, -94.55218000000001 36.10224, -94.55217 36.1022, -94.54786 36.07824, -94.54328 36.05144, -94.53726 36.017, -94.53437 36.00008, -94.53328 35.99372, -94.53189 35.98583, -94.52978 35.97436, -94.52884 35.969, -94.52761 35.96199, -94.52448 35.94406, -94.52363 35.94016, -94.5232 35.93664, -94.52294000000001 35.93439, -94.51893 35.90999, -94.51757000000001 35.90187, -94.51049999999999 35.8625, -94.50740999999999 35.8442, -94.50592 35.83556, -94.50448 35.82684, -94.50312 35.81801, -94.50133 35.80743, -94.50024999999999 35.80088, -94.49891 35.79276, -94.49694 35.78132, -94.49336 35.76189, -94.49312999999999 35.75917, -94.49308000000001 35.75889, -94.49242 35.7551, -94.49159 35.75029, -94.49117 35.74711, -94.49088 35.74518, -94.48981000000001 35.73878, -94.48866 35.73194, -94.48826 35.72951, -94.48795 35.72834, -94.48761 35.72678, -94.48756 35.726, -94.48748000000001 35.72538, -94.48712 35.72282, -94.48445 35.70645, -94.48317 35.69939, -94.48284 35.69759, -94.48186 35.69207, -94.48148 35.69001, -94.48066 35.68527, -94.47872 35.67384, -94.47862000000001 35.67316, -94.47830999999999 35.67138, -94.47790999999999 35.66903, -94.47638999999999 35.6602, -94.47372 35.64477, -94.47272 35.63898, -94.47265 35.63856, -94.47281 35.63855, -94.48342 35.6385, -94.49144 35.63845, -94.51515999999999 35.63838, -94.52533 35.63833, -94.5369 35.6383, -94.57086 35.6383, -94.57594 35.63829, -94.58408 35.63828, -94.59913 35.63826, -94.62991 35.63829, -94.64415 35.63849, -94.67339 35.63839, -94.68013999999999 35.63827, -94.69664 35.63834, -94.70509 35.63842, -94.73271 35.63869, -94.75792 35.63855, -94.76793000000001 35.63857, -94.77218000000001 35.6385, -94.77405 35.6385, -94.77846 35.63851, -94.78559 35.63857, -94.78712 35.63859, -94.79843 35.6386, -94.80637 35.63861, -94.8073 35.6386, -94.80734 35.64293, -94.80773000000001 35.69368, -94.80753 35.72673, -94.80779 35.75009, -94.80743 35.76821, -94.80739 35.77358, -94.80753 35.79143, -94.80753 35.80076, -94.80743 35.83419, -94.80736 35.84899, -94.80739 35.87069, -94.80727 35.89111, -94.80502 35.90085, -94.79721000000001 35.90948, -94.79730000000001 35.9294, -94.79736 35.94204, -94.79736 35.95553, -94.79734000000001 35.96182, -94.79722 35.98121, -94.79732 36.00783, -94.79725999999999 36.06314, -94.79725000000001 36.07831, -94.79725000000001 36.08823, -94.79728 36.10315, -94.79734999999999 36.1066, -94.79723 36.15585, -94.79728 36.16139, -94.79636000000001 36.16138, -94.78667 36.16134, -94.78176000000001 36.16132, -94.77421 36.16128, -94.76897 36.16125, -94.76299 36.16122, -94.76073 36.16121, -94.7531 36.16121, -94.74871 36.1615, -94.74191 36.16162, -94.73587999999999 36.16166, -94.71878 36.16167, -94.71293 36.16168, -94.70749000000001 36.16168, -94.70053 36.16167, -94.69761 36.16163, -94.66911 36.16172, -94.66545000000001 36.16168, -94.65576 36.16167, -94.64109999999999 36.1617, -94.6259 36.16178, -94.61226000000001 36.16182, -94.6016 36.16177, -94.59411 36.16173, -94.57662999999999 36.16183, -94.56334 36.1619, -94.56272 36.16189, -94.56232 36.15998, -94.56229999999999 36.15986)):POINT (-94.65870324251243 35.88395573345824):True
OK:Alfalfa:POLYGON ((-98.54049999999999 36.63734, -98.54047 36.65706, -98.54058000000001 36.67393, -98.54058999999999 36.7131, -98.54040999999999 36.73853, -98.54048 36.76139, -98.54047 36.77563, -98.54037 36.80466, -98.54036000000001 36.80908, -98.54029 36.84804, -98.54029 36.86988, -98.54038 36.91261, -98.54029 36.93633, -98.54492 36.95673, -98.54468 36.9949, -98.54465999999999 36.99876, -98.54087 36.99876, -98.53716 36.99881, -98.52885999999999 36.9989, -98.52333 36.99888, -98.51732 36.99883, -98.50901 36.99874, -98.50405000000001 36.99866, -98.50363 36.99867, -98.49857 36.99863, -98.48945999999999 36.99856, -98.48515999999999 36.99854, -98.47775 36.99851, -98.47377 36.99849, -98.47237 36.99848, -98.46416000000001 36.99843, -98.45459 36.99841, -98.44351 36.99836, -98.43634 36.99837, -98.42778 36.99835, -98.4203 36.99843, -98.41842 36.9984, -98.40846000000001 36.99837, -98.36772000000001 36.99806, -98.35124 36.99797, -98.34976 36.99814, -98.34802000000001 36.99815, -98.34715 36.99815, -98.34708999999999 36.99813, -98.34636 36.99812, -98.34614000000001 36.99796, -98.30996 36.99774, -98.30046 36.99768, -98.27442000000001 36.99771, -98.25033000000001 36.9977, -98.2375 36.99803, -98.23689 36.99796, -98.23045999999999 36.99796, -98.22495000000001 36.99796, -98.21926999999999 36.99792, -98.2123 36.99796, -98.20822 36.998, -98.19671 36.99789, -98.19047 36.9979, -98.18714 36.99792, -98.18413 36.99793, -98.18259 36.9979, -98.17814 36.99794, -98.16069 36.99798, -98.14745000000001 36.99816, -98.14152 36.99811, -98.13135 36.99808, -98.12818 36.99807, -98.11287 36.99809, -98.11198 36.99809, -98.11193 36.99242, -98.11172000000001 36.97066, -98.10957999999999 36.94204, -98.10955 36.93663, -98.10959 36.92417, -98.10966000000001 36.91601, -98.10983 36.88202, -98.10980000000001 36.84415, -98.11015999999999 36.80628, -98.11018 36.80055, -98.11023 36.79477, -98.11035 36.78525, -98.11038000000001 36.78221, -98.11046 36.76879, -98.11015 36.74267, -98.11006999999999 36.73857, -98.11006 36.73446, -98.11001 36.72631, -98.10996 36.71735, -98.10993000000001 36.7086, -98.10979 36.68957, -98.10966000000001 36.66921, -98.10938 36.62867, -98.10941 36.61713, -98.1093 36.60799, -98.10598 36.59359, -98.10429000000001 36.59358, -98.10427 36.59248, -98.10431 36.57803, -98.10433999999999 36.57272, -98.10439 36.57165, -98.10429000000001 36.56435, -98.10428 36.56279, -98.10422 36.56142, -98.10420000000001 36.55928, -98.10420000000001 36.55007, -98.10422 36.54461, -98.10429999999999 36.54243, -98.10429000000001 36.53765, -98.10431 36.53352, -98.10429000000001 36.52783, -98.10429999999999 36.51706, -98.10432 36.5132, -98.10429999999999 36.5089, -98.10433999999999 36.50001, -98.10436 36.49368, -98.10436 36.49212, -98.10431 36.48939, -98.10436 36.48483, -98.10436 36.47716, -98.10439 36.47169, -98.10437 36.47031, -98.10441 36.46393, -98.10442999999999 36.4631, -98.10545 36.46312, -98.11742 36.46316, -98.13072 36.46316, -98.14814 36.46317, -98.16401999999999 36.4632, -98.18436 36.46323, -98.20717 36.46332, -98.23857 36.46339, -98.25641 36.46333, -98.27074 36.46333, -98.28501 36.46334, -98.30279 36.46337, -98.30802 36.46332, -98.32624 36.46328, -98.33834 36.46335, -98.35223000000001 36.46332, -98.3694 36.4632, -98.38361 36.4632, -98.39901999999999 36.46313, -98.40833000000001 36.46311, -98.42968999999999 36.46306, -98.45216000000001 36.46313, -98.47114999999999 36.46314, -98.49181 36.46329, -98.50987000000001 36.46327, -98.53326 36.46323, -98.53362 36.46323, -98.53360000000001 36.46343, -98.53358 36.47011, -98.53357 36.48483, -98.53354 36.49627, -98.53353 36.50082, -98.53355999999999 36.5183, -98.53346999999999 36.53169, -98.53349 36.5493, -98.53344 36.57629, -98.5334 36.59422, -98.54047 36.60627, -98.54049999999999 36.63734)):POINT (-98.32390173417377 36.73098862693816):True
OK:Atoka:POLYGON ((-96.09199 34.51402, -96.09220999999999 34.54324, -96.09208 34.57552, -96.09207000000001 34.59281, -96.09211000000001 34.6066, -96.09211999999999 34.61367, -96.09223 34.61634, -96.092 34.63597, -96.09211000000001 34.66118, -96.0921 34.66686, -96.09195 34.6734, -96.09204 34.68049, -96.09204 34.68056, -96.09169 34.68056, -96.06918 34.68052, -96.04407999999999 34.68049, -96.04181 34.68049, -96.03941 34.68049, -96.02506 34.68044, -96.00769 34.68044, -95.97150000000001 34.68044, -95.94867000000001 34.68051, -95.94314 34.68047, -95.93501000000001 34.68043, -95.92063 34.68034, -95.89400000000001 34.68044, -95.88212 34.67025, -95.88191 34.64105, -95.88218999999999 34.62661, -95.88218999999999 34.61768, -95.88200999999999 34.59986, -95.87576 34.59354, -95.8561 34.5937, -95.81522 34.59368, -95.79013999999999 34.59377, -95.7597 34.59387, -95.75027 34.59386, -95.70952 34.59405, -95.68952 34.59393, -95.67198 34.59385, -95.67198 34.59368, -95.67189 34.57771, -95.67186 34.57067, -95.67189 34.54355, -95.72564 34.50679, -95.77901 34.48703, -95.77932 34.37938, -95.77919 34.34649, -95.77918 34.29628, -95.77918 34.28768, -95.77919 34.27913, -95.77922 34.27147, -95.77921000000001 34.26444, -95.77922 34.24661, -95.77919 34.23998, -95.77924 34.22905, -95.77924 34.22118, -95.7792 34.21497, -95.7792 34.21195, -95.77921000000001 34.20369, -95.77921000000001 34.19544, -95.77922 34.18864, -95.77927 34.17944, -95.77922 34.17452, -95.77939000000001 34.16766, -95.77925999999999 34.16393, -95.77938 34.1567, -95.78230000000001 34.1567, -95.79809 34.15669, -95.80224 34.15671, -95.80628 34.15664, -95.80786999999999 34.15659, -95.8125 34.15662, -95.81861000000001 34.15663, -95.82189 34.15663, -95.82292 34.15661, -95.82595000000001 34.15657, -95.82655 34.15694, -95.82807 34.157, -95.82962000000001 34.15697, -95.8361 34.15679, -95.83982 34.15678, -95.85826 34.15673, -95.87103 34.15669, -95.87418 34.1566, -95.88432 34.15657, -95.90336000000001 34.1566, -95.90389999999999 34.1566, -95.91835 34.15662, -95.9203 34.15663, -95.93544 34.15663, -95.93758 34.15663, -95.97624 34.15674, -95.99297 34.15682, -95.99853 34.15685, -96.03664000000001 34.15737, -96.06865000000001 34.15716, -96.08441999999999 34.15667, -96.08555 34.15683, -96.10925 34.15712, -96.12897 34.15713, -96.14525999999999 34.15688, -96.17935 34.15703, -96.20792 34.15707, -96.22313 34.15716, -96.23384 34.15717, -96.24831 34.15722, -96.25583 34.15735, -96.25973999999999 34.15733, -96.28391000000001 34.15738, -96.28797 34.15729, -96.30665 34.15719, -96.31233 34.15718, -96.33038000000001 34.1572, -96.34650999999999 34.1572, -96.35702999999999 34.15718, -96.36206 34.15719, -96.36745000000001 34.15718, -96.38735 34.15725, -96.40557 34.15731, -96.40764 34.15732, -96.40768 34.16087, -96.40772 34.18354, -96.40754 34.20801, -96.40738 34.23087, -96.40733 34.23657, -96.40725 34.24432, -96.40730000000001 34.26069, -96.40729 34.26259, -96.40737 34.26994, -96.4072 34.27583, -96.40721000000001 34.28391, -96.40716999999999 34.28945, -96.40718 34.29537, -96.40718 34.2996, -96.40713 34.30942, -96.40714 34.3118, -96.40715 34.31709, -96.40706 34.34765, -96.40703000000001 34.35473, -96.40703000000001 34.36399, -96.40713 34.37482, -96.40703000000001 34.37652, -96.40702 34.38482, -96.40698 34.3895, -96.40694999999999 34.40395, -96.40707999999999 34.40917, -96.40733 34.41839, -96.40691 34.41839, -96.37527 34.41839, -96.31998 34.41832, -96.28724 34.41836, -96.26125999999999 34.41839, -96.24567 34.41849, -96.22432000000001 34.41844, -96.20220999999999 34.41844, -96.16613 34.41864, -96.14511 34.42237, -96.14524 34.46463, -96.14264 34.50609, -96.10428 34.50635, -96.09574000000001 34.50619, -96.09199 34.51402)):POINT (-96.03864635635705 34.37332420539051):True
OK:Beaver:POLYGON ((-100.8916 36.99861, -100.89102 36.99865, -100.87505 36.99864, -100.87334 36.99881, -100.87248 36.99886, -100.86106 36.99867, -100.84905 36.99867, -100.82278 36.99883, -100.77349 36.99916, -100.76495 36.99939, -100.76272 36.9994, -100.75953 36.99943, -100.75685 36.99945, -100.75019 36.99929, -100.72936 36.99913, -100.67515 36.99987, -100.66898 36.99993, -100.6621 36.99998, -100.65589 37.00002, -100.64062 37.0001, -100.63448 37.00011, -100.63333 37.0001, -100.63237 37.00009, -100.62543 37.00002, -100.60597 37.00027, -100.55572 37.00064, -100.55093 37.00062, -100.54357 37.00062, -100.52037 37.00081, -100.50153 37.00097, -100.49403 37.00088, -100.48524 37.0009, -100.45408 37.00102, -100.43739 37.00112, -100.43367 37.00111, -100.41252 37.00118, -100.35914 37.00152, -100.30735 37.00181, -100.28183 37.00183, -100.24993 37.00188, -100.20744 37.00206, -100.19773 37.00214, -100.19241 37.00204, -100.17441 37.00212, -100.1257 37.00226, -100.11549 37.00222, -100.10287 37.00228, -100.08972 37.00226, -100.08948 37.00226, -100.08708 37.00227, -100.08326 37.00222, -100.07924 37.00218, -100.07683 37.00216, -100.07279 37.00214, -100.06665 37.00212, -100.06305 37.00211, -100.05828 37.00211, -100.05283 37.00207, -100.0491 37.00205, -100.04503 37.00201, -100.04012 37.002, -100.03647 37.00197, -100.03208 37.00195, -100.02866 37.00193, -100.02515 37.00193, -100.02276 37.00191, -100.02053 37.00188, -100.01882 37.00189, -100.01489 37.00187, -100.01423 37.00191, -100.01391 37.00182, -100.01188 37.0018, -100.01096 37.00181, -100.00636 37.00176, -100.00563 37.00172, -100.00256 37.00171, -100.00257 37.0016, -100.00276 36.99733, -100.00266 36.97241, -100.00277 36.96066, -100.00276 36.93927, -100.00327 36.92527, -100.00336 36.90854, -100.0034 36.893, -100.00343 36.88357, -100.00355 36.86191, -100.00369 36.83866, -100.00376 36.82375, -100.00381 36.79493, -100.00385 36.77508, -100.00385 36.76123, -100.0038 36.74656, -100.00362 36.73543, -100.00372 36.71461, -100.00359 36.68763, -100.00356 36.68098, -100.00348 36.66803, -100.00341 36.64708, -100.00335 36.63827, -100.00325 36.61878, -100.00317 36.60699, -100.00317 36.59423, -100.00316 36.59325, -100.00315 36.59238, -100.00314 36.58961, -100.00313 36.58913, -100.00313 36.58896, -100.00313 36.5888, -100.00314 36.58846, -100.00314 36.58842, -100.00314 36.58837, -100.00313 36.58729, -100.00328 36.58094, -100.00328 36.58051, -100.00338 36.56698, -100.0034 36.56511, -100.00342 36.56132, -100.00351 36.55052, -100.00354 36.54701, -100.00356 36.54375, -100.00352 36.53404, -100.00368 36.52887, -100.00377 36.51711, -100.00368 36.51386, -100.0037 36.51119, -100.00368 36.50841, -100.00367 36.50809, -100.00369 36.50765, -100.00367 36.5, -100.00376 36.49985, -100.00397 36.49985, -100.01391 36.49985, -100.02244 36.49983, -100.03739 36.49987, -100.04251 36.49987, -100.06114 36.49987, -100.06931 36.49972, -100.0968 36.49963, -100.11293 36.4999, -100.13384 36.49964, -100.15229 36.49963, -100.15863 36.49963, -100.17219 36.49959, -100.19709 36.49967, -100.23853 36.49977, -100.27831 36.49988, -100.31051 36.49998, -100.31436 36.49963, -100.34114 36.49947, -100.35603 36.49945, -100.41174 36.49945, -100.42447 36.49945, -100.45051 36.4995, -100.48907 36.49947, -100.51372 36.49929, -100.53121 36.49934, -100.54614 36.49934, -100.54923 36.49938, -100.57808 36.49946, -100.58338 36.49944, -100.59255 36.49943, -100.61553 36.49946, -100.64834 36.49949, -100.67572 36.49951, -100.70863 36.49955, -100.72424 36.49958, -100.80274 36.49962, -100.80618 36.49967, -100.84582 36.49966, -100.85084 36.4997, -100.85756 36.49987, -100.86442 36.4997, -100.88019 36.49974, -100.88418 36.49966, -100.88919 36.49991, -100.89596 36.49992, -100.90232 36.49993, -100.90442 36.49964, -100.91135 36.49993, -100.92237 36.49961, -100.93612 36.49959, -100.94079 36.49993, -100.94862 36.49962, -100.95415 36.49992, -100.95415 36.5001, -100.95413 36.50756, -100.95413 36.52141, -100.95415 36.53086, -100.95402 36.54748, -100.95395 36.60528, -100.95402 36.62583, -100.95401 36.63751, -100.95398 36.66063, -100.95387 36.71637, -100.95404 36.73256, -100.95406 36.76973, -100.95403 36.7829, -100.95395 36.80112, -100.95394 36.80976, -100.95391 36.83796, -100.95351 36.84857, -100.94555 36.85939, -100.9455 36.87772, -100.94545 36.90085, -100.94545 36.91725, -100.94545 36.93984, -100.94546 36.94764, -100.94541 36.95742, -100.94542 36.97835, -100.94548 36.99775, -100.94546 36.99842, -100.93824 36.99844, -100.9232 36.99851, -100.91578 36.99856, -100.9046 36.9986, -100.90423 36.99871, -100.8916 36.99861)):POINT (-100.4768255872859 36.74971151100659):True
OK:Beckham:POLYGON ((-99.40929 35.11451, -99.40982 35.11431, -99.4198 35.11246, -99.42944 35.10872, -99.44255 35.11154, -99.44969 35.11678, -99.45918 35.11685, -99.47011999999999 35.11686, -99.48633 35.11698, -99.49581999999999 35.11698, -99.50362 35.11693, -99.51421000000001 35.11694, -99.53639 35.11695, -99.56355000000001 35.11675, -99.60796999999999 35.11688, -99.61803999999999 35.11661, -99.65334 35.11686, -99.67689 35.1166, -99.71272999999999 35.11678, -99.73050000000001 35.11684, -99.78291 35.10946, -99.78283999999999 35.10317, -99.78277 35.096, -99.78279999999999 35.06939, -99.78288999999999 35.03586, -99.83972 35.02997, -99.87538000000001 35.03036, -99.88857 35.03026, -99.9002 35.03009, -99.90022999999999 35.03009, -99.90246 35.03006, -99.90523 35.03002, -99.90575 35.03002, -99.90581 35.03002, -99.92328000000001 35.02998, -99.92339 35.02998, -99.92841 35.02997, -99.93301 35.02996, -99.93499 35.02996, -99.93501000000001 35.02996, -99.93648 35.02996, -99.93662 35.02996, -99.94941 35.02994, -99.94973 35.02993, -99.95161 35.02993, -99.95171000000001 35.02993, -99.95171999999999 35.02993, -99.96486 35.03004, -99.96505999999999 35.03004, -99.97047000000001 35.0301, -99.97082 35.0301, -99.97871000000001 35.03018, -99.9813 35.0302, -99.99047 35.03029, -100.00038 35.03038, -100.00038 35.03133, -100.00039 35.03877, -100.00038 35.04508, -100.00038 35.05286, -100.00038 35.06431, -100.00038 35.0781, -100.00038 35.08131, -100.00038 35.08848, -100.00038 35.09511, -100.00038 35.10528, -100.00038 35.11385, -100.00038 35.11848, -100.00038 35.127, -100.00038 35.13155, -100.00038 35.13896, -100.00038 35.14157, -100.00038 35.14175, -100.00038 35.14179, -100.00038 35.14243, -100.00038 35.14248, -100.00038 35.14308, -100.00038 35.1529, -100.00038 35.15332, -100.00038 35.16483, -100.00038 35.17383, -100.00038 35.17576, -100.00038 35.1827, -100.00038 35.18906, -100.00042 35.20484, -100.0003 35.21043, -100.00026 35.21898, -100.0002 35.22272, -100.0002 35.22304, -100.00038 35.22503, -100.00024 35.2271, -100.00022 35.22952, -100.00021 35.23305, -100.00023 35.23344, -100.00036 35.23369, -100.00025 35.2352, -100.00017 35.23702, -100.00039 35.2474, -100.00039 35.26299, -100.00039 35.27724, -100.00039 35.28859, -100.00039 35.29819, -100.00039 35.29959, -100.00039 35.30612, -100.00039 35.3273, -100.00039 35.33758, -100.00039 35.33815, -100.00039 35.36131, -99.99977 35.42236, -99.99966000000001 35.42236, -99.99888 35.42236, -99.96638 35.42235, -99.94443 35.42231, -99.91853999999999 35.4223, -99.89932 35.42227, -99.87616 35.42218, -99.85742 35.42213, -99.81913 35.42211, -99.7998 35.42212, -99.78762999999999 35.42215, -99.723 35.42188, -99.69896 35.42165, -99.68017999999999 35.42171, -99.64116 35.42166, -99.6122 35.42153, -99.58109 35.42159, -99.57577999999999 35.45607, -99.57581 35.4799, -99.5757 35.50548, -99.55531000000001 35.50888, -99.49964 35.50904, -99.46522 35.50897, -99.41459 35.50892, -99.39462 35.50885, -99.37905000000001 35.50885, -99.36508000000001 35.50879, -99.36414000000001 35.50879, -99.36413 35.50832, -99.36414000000001 35.5054, -99.36415 35.50417, -99.36416 35.5031, -99.36415 35.50203, -99.36415 35.50176, -99.36412 35.50041, -99.36412 35.4998, -99.36411 35.49872, -99.36413 35.49743, -99.36412 35.49511, -99.36415 35.49273, -99.36414000000001 35.49048, -99.36415 35.48916, -99.36417 35.48605, -99.36417 35.48332, -99.36415 35.48156, -99.36417 35.4798, -99.36416 35.47768, -99.36417 35.47686, -99.36415 35.47469, -99.36416 35.47247, -99.36418999999999 35.47104, -99.36418999999999 35.4688, -99.36418 35.46685, -99.36421 35.46572, -99.36422 35.46533, -99.3642 35.46495, -99.36422 35.45195, -99.36423000000001 35.44357, -99.36423000000001 35.43267, -99.36427999999999 35.42232, -99.36433 35.42032, -99.36431 35.41088, -99.36433 35.40725, -99.36436999999999 35.39523, -99.36436999999999 35.37274, -99.36438 35.36707, -99.36442 35.34945, -99.36447 35.33475, -99.36442 35.3157, -99.36444 35.30698, -99.36452 35.293, -99.36456 35.27996, -99.36463000000001 35.26226, -99.36463999999999 35.24628, -99.36454999999999 35.21907, -99.36022 35.20446, -99.36015 35.18211, -99.36015 35.16705, -99.36015999999999 35.14926, -99.36022 35.12797, -99.36023 35.11964, -99.36023 35.11674, -99.36706 35.11675, -99.36715 35.11675, -99.36841 35.11675, -99.36888999999999 35.11675, -99.36897999999999 35.11672, -99.36905 35.11666, -99.37555 35.11647, -99.38803 35.11642, -99.39484 35.11644, -99.40834 35.11649, -99.40927000000001 35.11649, -99.40929 35.11451)):POINT (-99.68179205136218 35.26875011468128):True
OK:Blaine:POLYGON ((-98.31327 35.64572, -98.31328000000001 35.63465, -98.31328999999999 35.63374, -98.31327 35.63219, -98.31326 35.62902, -98.31328000000001 35.62577, -98.31332999999999 35.62304, -98.31332999999999 35.61337, -98.31337000000001 35.60817, -98.31343 35.6004, -98.31345 35.59812, -98.31343 35.59235, -98.3133 35.55302, -98.31325 35.55152, -98.35874 35.55146, -98.36984 35.55133, -98.36994 35.55133, -98.37421999999999 35.55143, -98.37855999999999 35.55142, -98.41871999999999 35.55149, -98.44875999999999 35.55145, -98.47534 35.55146, -98.48051 35.55146, -98.48545 35.55154, -98.48868 35.55144, -98.49261 35.55153, -98.49654 35.55153, -98.49912999999999 35.55151, -98.50335 35.55153, -98.52585999999999 35.55153, -98.54777 35.55147, -98.55791000000001 35.55156, -98.5625 35.55159, -98.57044 35.55155, -98.57581 35.55159, -98.58028 35.55157, -98.58702 35.55159, -98.59729 35.55155, -98.61582 35.55159, -98.62007 35.55161, -98.62315 35.5516, -98.62335 35.55161, -98.63207 35.55162, -98.63211 35.55681, -98.63216 35.58476, -98.63209999999999 35.60951, -98.63218000000001 35.625, -98.63218000000001 35.63852, -98.63218999999999 35.64791, -98.63218999999999 35.66092, -98.63221 35.66809, -98.63212 35.67501, -98.63217 35.68012, -98.63188 35.6935, -98.63216 35.70409, -98.63199 35.71734, -98.63207 35.72358, -98.63169000000001 35.74041, -98.63182999999999 35.74454, -98.63207 35.7528, -98.63218999999999 35.76026, -98.63215 35.76153, -98.63204 35.76678, -98.63207 35.77503, -98.63206 35.78857, -98.63200999999999 35.7979, -98.63197 35.81218, -98.63198 35.8124, -98.63196000000001 35.82266, -98.63206 35.85598, -98.63218999999999 35.88489, -98.63224 35.89378, -98.6323 35.89879, -98.63614 35.91497, -98.63612000000001 35.93493, -98.63612000000001 35.94353, -98.63615 35.95802, -98.63616 35.96587, -98.63628 35.98559, -98.63633 36.00006, -98.63633 36.00733, -98.63634 36.01968, -98.63646 36.03387, -98.63639000000001 36.03964, -98.63643 36.05801, -98.63646 36.07254, -98.63645 36.09882, -98.63666000000001 36.11099, -98.63672 36.1239, -98.63674 36.12543, -98.63677 36.12966, -98.63678 36.13289, -98.63681 36.14462, -98.63684000000001 36.15836, -98.6369 36.16489, -98.62536 36.16512, -98.58347000000001 36.16573, -98.53988 36.16537, -98.53642000000001 36.16534, -98.53261000000001 36.16528, -98.50275000000001 36.16508, -98.49053000000001 36.16498, -98.48509 36.16494, -98.46181 36.16493, -98.45105 36.16493, -98.43444 36.16491, -98.43231 36.16491, -98.42368 36.16489, -98.41536000000001 36.16488, -98.39229 36.16489, -98.37967 36.1649, -98.35302 36.16491, -98.33226000000001 36.16489, -98.29425999999999 36.16485, -98.28852000000001 36.16483, -98.26408000000001 36.16481, -98.25286 36.165, -98.24633 36.165, -98.23032000000001 36.16495, -98.22275 36.16493, -98.21142999999999 36.16489, -98.21053999999999 36.16489, -98.21046 36.1647, -98.21034 36.14747, -98.21035000000001 36.1343, -98.21021 36.11771, -98.21025 36.09441, -98.21025 36.08672, -98.2102 36.05447, -98.21013000000001 36.03601, -98.21013000000001 35.99959, -98.2101 35.9811, -98.21011 35.97127, -98.21003 35.95497, -98.20998 35.93159, -98.20999 35.90652, -98.20688 35.88479, -98.20688 35.86755, -98.20697 35.85986, -98.20692 35.85552, -98.20690999999999 35.83384, -98.20694 35.81507, -98.20693 35.80061, -98.20695000000001 35.7909, -98.20708999999999 35.76858, -98.20697 35.74894, -98.20716 35.7369, -98.20711 35.72558, -98.2071 35.72514, -98.20936 35.72515, -98.21861 35.7252, -98.22181 35.72527, -98.22653 35.72521, -98.24267 35.72529, -98.26039 35.72523, -98.28449999999999 35.72519, -98.29514 35.7253, -98.31115 35.72521, -98.31321 35.6977, -98.31322 35.68675, -98.31322 35.67998, -98.31321 35.66019, -98.31327 35.64572)):POINT (-98.43341757029253 35.8752186621704):True
