lon,lat,state,county
-94.12973,31.09926,TX,Angelina
-94.17053,31.09124,TX,Angelina
-94.17123,31.0911,TX,Angelina
-94.17333,31.09069,TX,Angelina
-94.18514,31.08838,TX,Angelina
-94.20105,31.08524,TX,Angelina
-94.21637,31.08218,TX,Angelina
-94.23367,31.07873,TX,Angelina
-94.24892,31.07571,TX,Angelina
-94.25638,31.07425,TX,Angelina
-94.26801,31.0719,TX,Angelina
-94.27529,31.07043,TX,Angelina
-94.28382,31.0687,TX,Angelina
-94.30244,31.06498,TX,Angelina
-94.31342,31.06277,TX,Angelina
-94.31691,31.06206,TX,Angelina
-94.32325,31.06077,TX,Angelina
-94.34332,31.0567,TX,Angelina
-94.36343,31.05261,TX,Angelina
-94.3752,31.05001,TX,Angelina
-94.3871,31.04755,TX,Angelina
-94.4046,31.04403,TX,Angelina
-94.41579,31.0418,TX,Angelina
-94.4285,31.03927,TX,Angelina
-94.44348,31.03637,TX,Angelina
-94.45758,31.03332,TX,Angelina
-94.45774,31.03329,TX,Angelina
-94.45775,31.03329,TX,Angelina
-94.47125,31.02661,TX,Angelina
-94.47829,31.02799,TX,Angelina
-94.4829,31.02976,TX,Angelina
-94.48437,31.03418,TX,Angelina
-94.48734,31.03918,TX,Angelina
-94.4906,31.04333,TX,Angelina
-94.49731,31.04286,TX,Angelina
-94.50207,31.04459,TX,Angelina
-94.50557,31.04545,TX,Angelina
-94.50999,31.04593,TX,Angelina
-94.51319,31.04804,TX,Angelina
-94.51925,31.05103,TX,Angelina
-94.52315,31.04866,TX,Angelina
-94.52333,31.05323,TX,Angelina
-94.52626,31.05444,TX,Angelina
-94.53057,31.05429,TX,Angelina
-94.53413,31.05323,TX,Angelina
-94.53762,31.05419,TX,Angelina
-94.54338,31.05381,TX,Angelina
-94.54833,31.05879,TX,Angelina
-94.54721,31.05467,TX,Angelina
-94.5509,31.05518,TX,Angelina
-94.55431,31.0575,TX,Angelina
-94.55823,31.0592,TX,Angelina
-94.56189,31.05875,TX,Angelina
-94.56194,31.05895,TX,Angelina
-94.56197,31.05923,TX,Angelina
-94.57356,31.06561,TX,Angelina
-94.5913,31.07126,TX,Angelina
-94.60575,31.07678,TX,Angelina
-94.6145,31.08105,TX,Angelina
-94.6217,31.08537,TX,Angelina
-94.63229,31.08525,TX,Angelina
-94.63831,31.08816,TX,Angelina
-94.65381,31.09516,TX,Angelina
-94.65716,31.08611,TX,Angelina
-94.66763,31.08922,TX,Angelina
-94.6726,31.09136,TX,Angelina
-94.67899,31.09348,TX,Angelina
-94.69173,31.09595,TX,Angelina
-94.6995,31.09732,TX,Angelina
-94.70906,31.10113,TX,Angelina
-94.71649,31.10473,TX,Angelina
-94.73361,31.10454,TX,Angelina
-94.74374,31.10561,TX,Angelina
-94.75578,31.10939,TX,Angelina
-94.77236,31.11752,TX,Angelina
-94.78692,31.12294,TX,Angelina
-94.7935,31.12833,TX,Angelina
-97.13956,27.90894,TX,Aransas
-97.14431,27.91547,TX,Aransas
-97.14631,27.91825,TX,Aransas
-97.14827,27.92098,TX,Aransas
-97.1496,27.92279,TX,Aransas
-97.15207,27.92612,TX,Aransas
-97.1544,27.92928,TX,Aransas
-97.1642,27.94287,TX,Aransas
-97.17033,27.95128,TX,Aransas
-97.1766,27.95988,TX,Aransas
-97.17889,27.96302,TX,Aransas
-97.18166,27.96683,TX,Aransas
-97.18428,27.97042,TX,Aransas
-97.1874,27.97471,TX,Aransas
-97.18798,27.9755,TX,Aransas
-97.19359,27.98319,TX,Aransas
-97.20602,28.0003,TX,Aransas
-97.21032,28.00616,TX,Aransas
-97.21324,28.01007,TX,Aransas
-97.21698,28.0152,TX,Aransas
-97.22504,28.02624,TX,Aransas
-97.23675,28.04239,TX,Aransas
-97.2436,28.05169,TX,Aransas
-97.24639,28.05548,TX,Aransas
-97.25973,28.07376,TX,Aransas
-97.26082,28.07576,TX,Aransas
-97.26037,28.07543,TX,Aransas
-97.23936,28.0614,TX,Aransas
-97.12759,28.11473,TX,Aransas
-97.03876,28.20678,TX,Aransas
-97.04379,28.20799,TX,Aransas
-97.04815,28.2077,TX,Aransas
-97.04933,28.20683,TX,Aransas
-97.05411,28.20399,TX,Aransas
-97.06018,28.20572,TX,Aransas
-97.06487,28.21431,TX,Aransas
-97.07605,28.21978,TX,Aransas
-97.10158,28.2263,TX,Aransas
-97.10001,28.23305,TX,Aransas
-97.10411,28.23452,TX,Aransas
-97.10862,28.23744,TX,Aransas
-97.1126,28.24389,TX,Aransas
-97.1167,28.24669,TX,Aransas
-97.12167,28.25234,TX,Aransas
-97.12554,28.25414,TX,Aransas
-97.11781,28.25859,TX,Aransas
-97.12119,28.26501,TX,Aransas
-97.12087,28.26986,TX,Aransas
-97.11985,28.27328,TX,Aransas
-97.02381,28.28634,TX,Aransas
-96.92128,28.3006,TX,Aransas
-96.79119,28.31909,TX,Aransas
-96.79051,28.31924,TX,Aransas
-96.79059,28.31912,TX,Aransas
-96.79054,28.31885,TX,Aransas
-96.79059,28.31832,TX,Aransas
-96.79075,28.31628,TX,Aransas
-96.79136,28.31452,TX,Aransas
-96.79144,28.3141,TX,Aransas
-96.79483,28.29524,TX,Aransas
-96.79902,28.27427,TX,Aransas
-96.80277,28.25481,TX,Aransas
-96.80769,28.22928,TX,Aransas
-96.80892,28.22292,TX,Aransas
-96.81276,28.20303,TX,Aransas
-96.81487,28.19192,TX,Aransas
-96.81735,28.17912,TX,Aransas
-96.83043,28.10962,TX,Aransas
-96.83167,28.10693,TX,Aransas
-96.83593,28.10133,TX,Aransas
-96.83802,28.09695,TX,Aransas
-96.84082,28.08975,TX,Aransas
-96.84539,28.08021,TX,Aransas
-96.8469,28.07454,TX,Aransas
-96.84713,28.0706,TX,Aransas
-96.85056,28.06621,TX,Aransas
-96.85312,28.06428,TX,Aransas
-96.85358,28.06152,TX,Aransas
-96.8159,28.02283,TX,Aransas
-96.82156,28.01833,TX,Aransas
-96.83854,28.0048,TX,Aransas
-96.8442,28.0003,TX,Aransas
-96.85042,27.99424,TX,Aransas
-96.85968,27.98523,TX,Aransas
-96.86906,27.97601,TX,Aransas
-96.87526,27.96992,TX,Aransas
-96.89257,27.9514,TX,Aransas
-96.90874,27.93409,TX,Aransas
-96.93855,27.9012,TX,Aransas
-96.94355,27.89501,TX,Aransas
-96.95949,27.8753,TX,Aransas
-96.96445,27.861,TX,Aransas
-96.97932,27.81809,TX,Aransas
-96.98428,27.80378,TX,Aransas
-97.00347,27.81472,TX,Aransas
-97.01637,27.82173,TX,Aransas
-97.03764,27.83331,TX,Aransas
-97.04623,27.83789,TX,Aransas
-97.05834,27.84566,TX,Aransas
-97.06044,27.85994,TX,Aransas
-97.05717,27.86541,TX,Aransas
-97.0588,27.86928,TX,Aransas
-97.06202,27.87684,TX,Aransas
-97.06522,27.88448,TX,Aransas
-97.06843,27.89216,TX,Aransas
-97.07625,27.91095,TX,Aransas
-97.0778,27.9147,TX,Aransas
-97.07832,27.91595,TX,Aransas
-97.07903,27.91776,TX,Aransas
-97.08291,27.92708,TX,Aransas
-97.08591,27.93428,TX,Aransas
-97.09306,27.95147,TX,Aransas
-97.09501,27.95615,TX,Aransas
-97.10022,27.95141,TX,Aransas
-97.11715,27.9273,TX,Aransas
-97.12441,27.9151,TX,Aransas
-97.13381,27.901,TX,Aransas
-97.13498,27.90271,TX,Aransas
-97.13622,27.90417,TX,Aransas
-97.13631,27.90439,TX,Aransas
-97.13633,27.90443,TX,Aransas
-98.5358,33.83554,TX,Archer
-98.52515,33.83559,TX,Archer
-98.51917,33.83565,TX,Archer
-98.51051,33.83577,TX,Archer
-98.4892,33.83595,TX,Archer
-98.48027,33.83598,TX,Archer
-98.47408,33.83599,TX,Archer
-98.44683,33.83605,TX,Archer
-98.43083,33.83608,TX,Archer
-98.42358,33.83605,TX,Archer
-98.42358,33.83526,TX,Archer
-98.42368,33.80077,TX,Archer
-98.42372,33.79495,TX,Archer
-98.42378,33.78526,TX,Archer
-98.42379,33.7803,TX,Archer
-98.42379,33.77875,TX,Archer
-98.42379,33.77582,TX,Archer
-98.42358,33.7501,TX,Archer
-98.42324,33.72208,TX,Archer
-98.42319,33.69137,TX,Archer
-98.42311,33.68464,TX,Archer
-98.4231,33.67144,TX,Archer
-98.42309,33.65268,TX,Archer
-98.42308,33.62848,TX,Archer
-98.42314,33.61016,TX,Archer
-98.42282,33.58409,TX,Archer
-98.4226,33.57244,TX,Archer
-98.4225,33.56178,TX,Archer
-98.42248,33.55988,TX,Archer
-98.42246,33.55726,TX,Archer
-98.42244,33.55518,TX,Archer
-98.42235,33.54729,TX,Archer
-98.42233,33.5457,TX,Archer
-98.42173,33.49688,TX,Archer
-98.4215,33.47569,TX,Archer
-98.4215,33.47475,TX,Archer
-98.42142,33.4668,TX,Archer
-98.4214,33.46566,TX,Archer
-98.42138,33.46415,TX,Archer
-98.42137,33.46329,TX,Archer
-98.42133,33.45977,TX,Archer
-98.42133,33.45929,TX,Archer
-98.42131,33.45748,TX,Archer
-98.4213,33.45659,TX,Archer
-98.42128,33.45462,TX,Archer
-98.42127,33.45328,TX,Archer
-98.42127,33.45312,TX,Archer
-98.42126,33.45308,TX,Archer
-98.42126,33.45304,TX,Archer
-98.42126,33.45299,TX,Archer
-98.42126,33.45298,TX,Archer
-98.42126,33.45296,TX,Archer
-98.42125,33.45218,TX,Archer
-98.42124,33.45096,TX,Archer
-98.42112,33.43997,TX,Archer
-98.42112,33.43858,TX,Archer
-98.4211,33.4356,TX,Archer
-98.42102,33.42806,TX,Archer
-98.42098,33.42435,TX,Archer
-98.42088,33.41535,TX,Archer
-98.42086,33.41396,TX,Archer
-98.42079,33.40738,TX,Archer
-98.42071,33.4002,TX,Archer
-98.42067,33.39619,TX,Archer
-98.42165,33.39619,TX,Archer
-98.45061,33.39619,TX,Archer
-98.46898,33.39608,TX,Archer
-98.51594,33.39595,TX,Archer
-98.51744,33.39594,TX,Archer
-98.52975,33.39589,TX,Archer
-98.53798,33.39585,TX,Archer
-98.54148,33.39583,TX,Archer
-98.5654,33.39571,TX,Archer
-98.59333,33.39557,TX,Archer
-98.61774,33.39543,TX,Archer
-98.63424,33.3956,TX,Archer
-98.65306,33.39561,TX,Archer
-98.67377,33.39561,TX,Archer
-98.67827,33.39562,TX,Archer
-98.71276,33.39564,TX,Archer
-98.752,33.39587,TX,Archer
-98.76766,33.39605,TX,Archer
-98.80942,33.39654,TX,Archer
-98.83219,33.3969,TX,Archer
-98.86417,33.39714,TX,Archer
-98.87236,33.39717,TX,Archer
-98.8768,33.39728,TX,Archer
-98.92641,33.39742,TX,Archer
-98.93961,33.39744,TX,Archer
-98.94447,33.39748,TX,Archer
-98.95394,33.39753,TX,Archer
-98.95393,33.40454,TX,Archer
-98.95388,33.44039,TX,Archer
-98.95387,33.45595,TX,Archer
-98.95385,33.46869,TX,Archer
-98.95384,33.47481,TX,Archer
-98.95382,33.49688,TX,Archer
-98.95387,33.50089,TX,Archer
-98.95391,33.5021,TX,Archer
-98.95386,33.51064,TX,Archer
-98.95387,33.51146,TX,Archer
-98.95383,33.52031,TX,Archer
-98.95378,33.53035,TX,Archer
-98.95373,33.53927,TX,Archer
-98.95372,33.5427,TX,Archer
-98.95358,33.57124,TX,Archer
-98.95357,33.57483,TX,Archer
-98.95354,33.58035,TX,Archer
-98.95341,33.62451,TX,Archer
-98.9534,33.63278,TX,Archer
-98.95339,33.63467,TX,Archer
-98.95335,33.66144,TX,Archer
-98.95327,33.70941,TX,Archer
-98.95304,33.77005,TX,Archer
-98.95297,33.78668,TX,Archer
-98.95303,33.82052,TX,Archer
-98.95306,33.82698,TX,Archer
-98.95309,33.834,TX,Archer
-98.94261,33.83401,TX,Archer
-98.90201,33.83403,TX,Archer
-98.87965,33.83405,TX,Archer
-98.84412,33.83407,TX,Archer
-98.83277,33.8341,TX,Archer
-98.82909,33.83412,TX,Archer
-98.82539,33.83423,TX,Archer
-98.81566,33.83418,TX,Archer
-98.7677,33.83442,TX,Archer
-98.7392,33.83456,TX,Archer
-98.72796,33.83461,TX,Archer
-98.72219,33.83463,TX,Archer
-98.70313,33.83471,TX,Archer
-98.6954,33.83475,TX,Archer
-98.6687,33.83487,TX,Archer
-98.59908,33.8352,TX,Archer
-98.56092,33.83542,TX,Archer
-101.62487,35.02954,TX,Armstrong
-101.62455,35.06169,TX,Armstrong
-101.62412,35.08732,TX,Armstrong
-101.62378,35.12505,TX,Armstrong
-101.62355,35.13891,TX,Armstrong
-101.62294,35.18312,TX,Armstrong
-101.61845,35.18313,TX,Armstrong
-101.61407,35.18316,TX,Armstrong
-101.60825,35.1832,TX,Armstrong
-101.56064,35.18301,TX,Armstrong
-101.54471,35.18304,TX,Armstrong
-101.53662,35.18292,TX,Armstrong
-101.50686,35.18269,TX,Armstrong
-101.45979,35.18271,TX,Armstrong
-101.42666,35.18246,TX,Armstrong
-101.39976,35.18225,TX,Armstrong
-101.37544,35.18217,TX,Armstrong
-101.33243,35.182,TX,Armstrong
-101.32809,35.18204,TX,Armstrong
-101.30805,35.18206,TX,Armstrong
-101.29802,35.18204,TX,Armstrong
-101.29167,35.18197,TX,Armstrong
-101.26808,35.18181,TX,Armstrong
-101.25047,35.18185,TX,Armstrong
-101.2336,35.1819,TX,Armstrong
-101.22931,35.18191,TX,Armstrong
-101.21305,35.18181,TX,Armstrong
-101.19622,35.18166,TX,Armstrong
-101.18226,35.18171,TX,Armstrong
-101.16971,35.18173,TX,Armstrong
-101.12746,35.18167,TX,Armstrong
-101.10798,35.1818,TX,Armstrong
-101.08628,35.18214,TX,Armstrong
-101.0863,35.18001,TX,Armstrong
-101.08651,35.15874,TX,Armstrong
-101.08664,35.14614,TX,Armstrong
-101.0867,35.14005,TX,Armstrong
-101.08683,35.12458,TX,Armstrong
-101.08673,35.12058,TX,Armstrong
-101.08662,35.11609,TX,Armstrong
-101.08665,35.11147,TX,Armstrong
-101.0867,35.10386,TX,Armstrong
-101.08671,35.10245,TX,Armstrong
-101.08672,35.10126,TX,Armstrong
-101.08674,35.0975,TX,Armstrong
-101.0869,35.077,TX,Armstrong
-101.08727,35.02807,TX,Armstrong
-101.08733,35.02062,TX,Armstrong
-101.08828,34.97733,TX,Armstrong
-101.08845,34.95995,TX,Armstrong
-101.08865,34.94037,TX,Armstrong
-101.08879,34.92537,TX,Armstrong
-101.08899,34.90572,TX,Armstrong
-101.08916,34.88991,TX,Armstrong
-101.08924,34.87424,TX,Armstrong
-101.08963,34.84602,TX,Armstrong
-101.08998,34.81667,TX,Armstrong
-101.09024,34.79098,TX,Armstrong
-101.09075,34.74948,TX,Armstrong
-101.09075,34.74825,TX,Armstrong
-101.09736,34.74825,TX,Armstrong
-101.10692,34.74823,TX,Armstrong
-101.13753,34.74771,TX,Armstrong
-101.15304,34.74767,TX,Armstrong
-101.17699,34.74771,TX,Armstrong
-101.19993,34.7477,TX,Armstrong
-101.23012,34.74778,TX,Armstrong
-101.24111,34.74805,TX,Armstrong
-101.25834,34.74828,TX,Armstrong
-101.26532,34.74828,TX,Armstrong
-101.26574,34.74827,TX,Armstrong
-101.27852,34.74827,TX,Armstrong
-101.28149,34.74824,TX,Armstrong
-101.29165,34.74822,TX,Armstrong
-101.3002,34.74823,TX,Armstrong
-101.30862,34.74821,TX,Armstrong
-101.322,34.74821,TX,Armstrong
-101.32729,34.74823,TX,Armstrong
-101.33887,34.74824,TX,Armstrong
-101.34545,34.74823,TX,Armstrong
-101.37056,34.74829,TX,Armstrong
-101.37618,34.74822,TX,Armstrong
-101.39644,34.74815,TX,Armstrong
-101.42935,34.7476,TX,Armstrong
-101.43111,34.74757,TX,Armstrong
-101.45924,34.74745,TX,Armstrong
-101.47156,34.74746,TX,Armstrong
-101.47167,34.74745,TX,Armstrong
-101.47178,34.74745,TX,Armstrong
-101.47189,34.74745,TX,Armstrong
-101.47217,34.74745,TX,Armstrong
-101.47256,34.74745,TX,Armstrong
-101.4819,34.74747,TX,Armstrong
-101.49125,34.7475,TX,Armstrong
-101.49128,34.7475,TX,Armstrong
-101.49258,34.74751,TX,Armstrong
-101.50044,34.74762,TX,Armstrong
-101.51127,34.74759,TX,Armstrong
-101.51178,34.7476,TX,Armstrong
-101.51919,34.74756,TX,Armstrong
-101.5265,34.74754,TX,Armstrong
-101.54101,34.74748,TX,Armstrong
-101.54507,34.74748,TX,Armstrong
-101.54661,34.74747,TX,Armstrong
-101.55615,34.74746,TX,Armstrong
-101.57295,34.7475,TX,Armstrong
-101.58177,34.7475,TX,Armstrong
-101.59057,34.74751,TX,Armstrong
-101.59925,34.74754,TX,Armstrong
-101.61357,34.74756,TX,Armstrong
-101.61703,34.74757,TX,Armstrong
-101.62545,34.74766,TX,Armstrong
-101.62593,34.74765,TX,Armstrong
-101.62926,34.74765,TX,Armstrong
-101.62932,34.74902,TX,Armstrong
-101.62883,34.78194,TX,Armstrong
-101.62856,34.79926,TX,Armstrong
-101.62805,34.83175,TX,Armstrong
-101.62768,34.85487,TX,Armstrong
-101.62752,34.86621,TX,Armstrong
-101.62762,34.88327,TX,Armstrong
-101.62682,34.91085,TX,Armstrong
-101.62665,34.9177,TX,Armstrong
-101.62631,34.93264,TX,Armstrong
-101.62615,34.93948,TX,Armstrong
-101.62596,34.9527,TX,Armstrong
-101.626,34.97046,TX,Armstrong
-101.62593,34.97827,TX,Armstrong
-101.62591,34.98022,TX,Armstrong
-101.62584,34.98595,TX,Armstrong
-101.62575,34.98712,TX,Armstrong
-101.62509,34.99917,TX,Armstrong
-101.62514,35.00043,TX,Armstrong
-101.62509,35.00126,TX,Armstrong
-101.62492,35.0246,TX,Armstrong
-98.58514,29.17538,TX,Atascosa
-98.57415,29.17161,TX,Atascosa
-98.54733,29.16243,TX,Atascosa
-98.5269,29.15543,TX,Atascosa
-98.52568,29.15502,TX,Atascosa
-98.52406,29.15446,TX,Atascosa
-98.52289,29.15406,TX,Atascosa
-98.51374,29.15092,TX,Atascosa
-98.50616,29.14837,TX,Atascosa
-98.49811,29.1456,TX,Atascosa
-98.47365,29.13717,TX,Atascosa
-98.431,29.1224,TX,Atascosa
-98.4107,29.1155,TX,Atascosa
-98.40734,29.11443,TX,Atascosa
-98.40725,29.11435,TX,Atascosa
-98.40469,29.1116,TX,Atascosa
-98.40246,29.10924,TX,Atascosa
-98.3997,29.10634,TX,Atascosa
-98.38363,29.08929,TX,Atascosa
-98.37601,29.0813,TX,Atascosa
-98.36854,29.07348,TX,Atascosa
-98.36421,29.06884,TX,Atascosa
-98.36158,29.06605,TX,Atascosa
-98.34694,29.05054,TX,Atascosa
-98.33456,29.03745,TX,Atascosa
-98.33236,29.03517,TX,Atascosa
-98.32484,29.02708,TX,Atascosa
-98.31796,29.01978,TX,Atascosa
-98.30604,29.00713,TX,Atascosa
-98.3021,29.00282,TX,Atascosa
-98.28742,28.9871,TX,Atascosa
-98.26317,28.96044,TX,Atascosa
-98.25242,28.94774,TX,Atascosa
-98.24795,28.94337,TX,Atascosa
-98.24111,28.93604,TX,Atascosa
-98.23277,28.9271,TX,Atascosa
-98.21641,28.90957,TX,Atascosa
-98.21027,28.90296,TX,Atascosa
-98.20432,28.8966,TX,Atascosa
-98.1915,28.88288,TX,Atascosa
-98.19099,28.88233,TX,Atascosa
-98.19084,28.88218,TX,Atascosa
-98.18547,28.87642,TX,Atascosa
-98.17852,28.8704,TX,Atascosa
-98.17819,28.87018,TX,Atascosa
-98.17766,28.86978,TX,Atascosa
-98.16989,28.86296,TX,Atascosa
-98.16882,28.8619,TX,Atascosa
-98.15985,28.85192,TX,Atascosa
-98.15614,28.84777,TX,Atascosa
-98.15503,28.84669,TX,Atascosa
-98.1538,28.84563,TX,Atascosa
-98.15339,28.84525,TX,Atascosa
-98.15258,28.84424,TX,Atascosa
-98.14985,28.84113,TX,Atascosa
-98.14911,28.84031,TX,Atascosa
-98.14783,28.8389,TX,Atascosa
-98.1468,28.83777,TX,Atascosa
-98.14594,28.83682,TX,Atascosa
-98.1445,28.83524,TX,Atascosa
-98.14165,28.8321,TX,Atascosa
-98.13845,28.82859,TX,Atascosa
-98.12882,28.81809,TX,Atascosa
-98.12796,28.81715,TX,Atascosa
-98.12528,28.81424,TX,Atascosa
-98.10844,28.79715,TX,Atascosa
-98.09951,28.78814,TX,Atascosa
-98.09831,28.78695,TX,Atascosa
-98.10478,28.78223,TX,Atascosa
-98.11187,28.77707,TX,Atascosa
-98.11655,28.77331,TX,Atascosa
-98.12484,28.76675,TX,Atascosa
-98.13076,28.76258,TX,Atascosa
-98.13619,28.75867,TX,Atascosa
-98.14553,28.75185,TX,Atascosa
-98.14906,28.74951,TX,Atascosa
-98.16174,28.74017,TX,Atascosa
-98.16692,28.73639,TX,Atascosa
-98.17919,28.72736,TX,Atascosa
-98.19006,28.71943,TX,Atascosa
-98.20184,28.71074,TX,Atascosa
-98.22381,28.69457,TX,Atascosa
-98.24826,28.67656,TX,Atascosa
-98.25697,28.67016,TX,Atascosa
-98.2593,28.66843,TX,Atascosa
-98.26695,28.66287,TX,Atascosa
-98.27366,28.65793,TX,Atascosa
-98.28155,28.65209,TX,Atascosa
-98.28825,28.6472,TX,Atascosa
-98.29556,28.6418,TX,Atascosa
-98.30683,28.63347,TX,Atascosa
-98.31749,28.6256,TX,Atascosa
-98.32283,28.62171,TX,Atascosa
-98.33419,28.61328,TX,Atascosa
-98.33503,28.61266,TX,Atascosa
-98.33504,28.61395,TX,Atascosa
-98.33509,28.62289,TX,Atascosa
-98.33513,28.64379,TX,Atascosa
-98.33538,28.64481,TX,Atascosa
-98.33802,28.64826,TX,Atascosa
-98.35162,28.64817,TX,Atascosa
-98.36377,28.64817,TX,Atascosa
-98.38247,28.64817,TX,Atascosa
-98.39656,28.64817,TX,Atascosa
-98.43641,28.64817,TX,Atascosa
-98.45226,28.64817,TX,Atascosa
-98.47648,28.64817,TX,Atascosa
-98.51177,28.64821,TX,Atascosa
-98.53144,28.64823,TX,Atascosa
-98.55068,28.64826,TX,Atascosa
-98.58656,28.64831,TX,Atascosa
-98.59939,28.64833,TX,Atascosa
-98.60271,28.64833,TX,Atascosa
-98.61082,28.64834,TX,Atascosa
-98.61513,28.64834,TX,Atascosa
-98.65717,28.64836,TX,Atascosa
-98.70536,28.64821,TX,Atascosa
-98.71407,28.64822,TX,Atascosa
-98.75353,28.64797,TX,Atascosa
-98.77818,28.64762,TX,Atascosa
-98.79924,28.64734,TX,Atascosa
-98.80085,28.64731,TX,Atascosa
-98.80085,28.64734,TX,Atascosa
-98.80084,28.64745,TX,Atascosa
-98.80084,28.64749,TX,Atascosa
-98.80088,28.65051,TX,Atascosa
-98.80112,28.66931,TX,Atascosa
-98.80143,28.70242,TX,Atascosa
-98.80162,28.72079,TX,Atascosa
-98.80179,28.75026,TX,Atascosa
-98.80203,28.77316,TX,Atascosa
-98.80228,28.79527,TX,Atascosa
-98.80258,28.82355,TX,Atascosa
-98.80276,28.83928,TX,Atascosa
-98.80289,28.85141,TX,Atascosa
-98.80306,28.8663,TX,Atascosa
-98.80317,28.87525,TX,Atascosa
-98.80329,28.88208,TX,Atascosa
-98.8034,28.89822,TX,Atascosa
-98.80368,28.92362,TX,Atascosa
-98.80385,28.93855,TX,Atascosa
-98.80396,28.94981,TX,Atascosa
-98.80429,28.97972,TX,Atascosa
-98.80435,28.99249,TX,Atascosa
-98.80458,29.00123,TX,Atascosa
-98.80462,29.01014,TX,Atascosa
-98.80471,29.01926,TX,Atascosa
-98.80471,29.0323,TX,Atascosa
-98.80472,29.0373,TX,Atascosa
-98.80487,29.07062,TX,Atascosa
-98.8049,29.09029,TX,Atascosa
-98.8049,29.09043,TX,Atascosa
-98.80491,29.0914,TX,Atascosa
-98.8049,29.09781,TX,Atascosa
-98.80486,29.09997,TX,Atascosa
-98.80487,29.10862,TX,Atascosa
-98.80481,29.12883,TX,Atascosa
-98.80479,29.1478,TX,Atascosa
-98.80479,29.1496,TX,Atascosa
-98.80479,29.15161,TX,Atascosa
-98.80478,29.15698,TX,Atascosa
-98.80478,29.16285,TX,Atascosa
-98.80477,29.1676,TX,Atascosa
-98.80477,29.17187,TX,Atascosa
-98.80476,29.18567,TX,Atascosa
-98.80475,29.19245,TX,Atascosa
-98.80476,29.1957,TX,Atascosa
-98.80473,29.21362,TX,Atascosa
-98.80473,29.22134,TX,Atascosa
-98.80468,29.22894,TX,Atascosa
-98.80468,29.2297,TX,Atascosa
-98.80468,29.23131,TX,Atascosa
-98.80468,29.23479,TX,Atascosa
-98.80467,29.23989,TX,Atascosa
-98.80484,29.24136,TX,Atascosa
-98.80475,29.24463,TX,Atascosa
-98.80476,29.249,TX,Atascosa
-98.80476,29.25067,TX,Atascosa
-98.80476,29.25069,TX,Atascosa
-98.80446,29.25055,TX,Atascosa
-98.79203,29.24615,TX,Atascosa
-98.77717,29.24106,TX,Atascosa
-98.76723,29.23765,TX,Atascosa
-98.72596,29.22364,TX,Atascosa
-98.6985,29.21426,TX,Atascosa
-98.6833,29.20907,TX,Atascosa
-98.65975,29.20103,TX,Atascosa
-98.64626,29.19642,TX,Atascosa
-98.62158,29.18788,TX,Atascosa
-98.60722,29.18296,TX,Atascosa
-98.60178,29.18109,TX,Atascosa
-98.5914,29.17753,TX,Atascosa
-96.50034,30.06792,TX,Austin
-96.38511,30.08349,TX,Austin
-96.29003,30.09623,TX,Austin
-96.27565,30.09256,TX,Austin
-96.2695,30.08914,TX,Austin
-96.26723,30.08249,TX,Austin
-96.26434,30.08037,TX,Austin
-96.25762,30.0762,TX,Austin
-96.25124,30.07424,TX,Austin
-96.24565,30.07411,TX,Austin
-96.24011,30.07487,TX,Austin
-96.23025,30.07585,TX,Austin
-96.22216,30.07238,TX,Austin
-96.21423,30.06938,TX,Austin
-96.21029,30.06311,TX,Austin
-96.20404,30.06666,TX,Austin
-96.19258,30.06519,TX,Austin
-96.18492,30.06289,TX,Austin
-96.17927,30.06065,TX,Austin
-96.17381,30.05715,TX,Austin
-96.16626,30.05338,TX,Austin
-96.15773,30.05502,TX,Austin
-96.15441,30.06544,TX,Austin
-96.14415,30.06751,TX,Austin
-96.14412,30.06731,TX,Austin
-96.14414,30.06689,TX,Austin
-96.11714,30.05009,TX,Austin
-96.11322,30.027,TX,Austin
-96.08463,30.00529,TX,Austin
-96.10155,30.00373,TX,Austin
-96.10224,29.98737,TX,Austin
-96.09303,29.96324,TX,Austin
-96.1206,29.96735,TX,Austin
-96.1073,29.95563,TX,Austin
-96.10683,29.94031,TX,Austin
-96.11658,29.94685,TX,Austin
-96.12921,29.94096,TX,Austin
-96.11416,29.91711,TX,Austin
-96.12537,29.90466,TX,Austin
-96.10931,29.88888,TX,Austin
-96.09285,29.87983,TX,Austin
-96.11223,29.87256,TX,Austin
-96.10627,29.85017,TX,Austin
-96.11598,29.83001,TX,Austin
-96.09851,29.82244,TX,Austin
-96.09544,29.80897,TX,Austin
-96.06124,29.80501,TX,Austin
-96.0508,29.8031,TX,Austin
-96.04204,29.77723,TX,Austin
-96.03101,29.74603,TX,Austin
-96.03298,29.72915,TX,Austin
-96.03271,29.72794,TX,Austin
-96.03272,29.72777,TX,Austin
-96.02255,29.71773,TX,Austin
-96.00513,29.71013,TX,Austin
-96.01129,29.70455,TX,Austin
-96.02153,29.70194,TX,Austin
-96.01529,29.69206,TX,Austin
-96.01446,29.68346,TX,Austin
-96.02861,29.68613,TX,Austin
-96.04731,29.68452,TX,Austin
-96.05375,29.68334,TX,Austin
-96.05442,29.67236,TX,Austin
-96.04466,29.66554,TX,Austin
-96.03189,29.67492,TX,Austin
-96.02123,29.67127,TX,Austin
-96.0184,29.66189,TX,Austin
-96.03012,29.6606,TX,Austin
-96.02966,29.65455,TX,Austin
-96.01524,29.6427,TX,Austin
